Date,Open,High,Low,Close,Adj Close,Volume
2013-02-21,101.169998,101.419998,100.260002,100.690002,89.110710,2730500
2013-02-22,101.070000,101.300003,100.230003,101.160004,89.526680,1576200
2013-02-25,101.639999,102.129997,100.059998,100.089996,88.579720,1644000
2013-02-26,100.099998,100.760002,99.309998,99.449997,88.013306,2915100
2013-02-27,99.669998,101.540001,98.949997,100.730003,89.146111,2511000
2013-02-28,101.070000,102.370003,100.790001,101.290001,89.641701,2213200
2013-03-01,100.820000,101.650002,100.260002,101.419998,89.756775,1790100
2013-03-04,101.260002,103.459999,101.160004,103.430000,91.535614,1942000
2013-03-05,103.680000,103.879997,102.750000,103.150002,91.287811,1611700
2013-03-06,103.150002,103.489998,102.360001,102.559998,90.765663,1254400
2013-03-07,103.550003,103.980003,101.900002,101.970001,90.243492,2603300
2013-03-08,102.580002,103.260002,101.860001,103.040001,91.190475,1549200
2013-03-11,103.550003,103.690002,102.349998,102.440002,90.659462,2120800
2013-03-12,103.610001,105.519997,103.260002,103.750000,91.818832,3795000
2013-03-13,103.989998,104.190002,102.910004,103.419998,91.526756,2459100
2013-03-14,103.269997,104.029999,102.910004,102.910004,91.075409,2316700
2013-03-15,102.550003,102.989998,101.510002,101.750000,90.048813,4001800
2013-03-18,101.339996,102.010002,101.010002,101.680000,89.986870,2138000
2013-03-19,101.860001,102.540001,101.129997,102.120003,90.376266,2240300
2013-03-20,102.440002,103.360001,102.339996,103.080002,91.225853,2316400
2013-03-21,102.849998,103.970001,102.680000,103.519997,91.615265,2216900
2013-03-22,103.459999,105.120003,103.440002,105.110001,93.022408,2036100
2013-03-25,105.190002,105.769997,104.559998,105.470001,93.341003,2315300
2013-03-26,105.690002,106.010002,105.440002,105.970001,93.783524,1452800
2013-03-27,105.239998,106.769997,105.040001,106.639999,94.376465,1971500
2013-03-28,106.660004,107.059998,105.610001,106.110001,93.907402,1672900
2013-04-01,106.000000,106.589996,105.379997,105.809998,93.641914,1005700
2013-04-02,106.269997,107.750000,106.029999,107.680000,95.296867,1831900
2013-04-03,107.500000,107.739998,106.000000,106.360001,94.128654,1833200
2013-04-04,106.260002,106.889999,105.459999,106.360001,94.128654,1575700
2013-04-05,105.300003,105.970001,104.449997,105.800003,93.633049,1678900
2013-04-08,106.449997,107.089996,105.870003,107.040001,94.730484,1077600
2013-04-09,107.250000,107.279999,105.589996,105.790001,93.624237,1947300
2013-04-10,105.730003,106.519997,105.529999,105.750000,93.588806,1757200
2013-04-11,105.879997,106.400002,105.190002,106.010002,93.818932,2319400
2013-04-12,106.139999,106.790001,105.650002,106.129997,93.925110,1437700
2013-04-15,105.449997,106.220001,104.129997,104.209999,92.225906,1818400
2013-04-16,104.730003,105.790001,104.550003,105.550003,93.411812,2796500
2013-04-17,104.769997,105.250000,104.339996,104.769997,92.721504,1882600
2013-04-18,104.760002,105.120003,103.330002,103.610001,91.694908,1854300
2013-04-19,103.199997,104.650002,103.199997,104.449997,92.438293,2215600
2013-04-22,104.430000,105.779999,104.269997,105.160004,93.066658,2048400
2013-04-23,105.739998,107.349998,105.540001,107.250000,94.916321,1731100
2013-04-24,107.459999,108.349998,107.300003,107.830002,95.429611,2234300
2013-04-25,108.349998,109.339996,107.800003,109.129997,96.580093,1848100
2013-04-26,108.900002,109.750000,108.379997,109.269997,96.704018,2146700
2013-04-29,109.300003,109.470001,108.470001,108.629997,96.137627,1728300
2013-04-30,108.120003,108.570000,107.680000,108.430000,95.960609,1561400
2013-05-01,108.129997,109.000000,107.959999,108.220001,95.774750,1199400
2013-05-02,108.169998,109.290001,107.720001,108.690002,96.190697,1442900
2013-05-03,109.930000,110.410004,109.010002,109.750000,97.128807,1407600
2013-05-06,109.709999,110.250000,109.029999,109.089996,96.544701,1112700
2013-05-07,109.019997,109.779999,108.660004,109.709999,97.093430,1617400
2013-05-08,109.900002,110.250000,109.400002,109.610001,97.004913,863800
2013-05-09,109.879997,110.150002,108.879997,109.139999,96.588966,1306300
2013-05-10,109.410004,110.150002,109.169998,109.989998,97.341209,1239600
2013-05-13,109.690002,110.320000,109.599998,110.010002,97.358925,1246600
2013-05-14,110.290001,111.720001,109.889999,111.389999,98.580223,1932800
2013-05-15,110.860001,112.949997,110.690002,112.820000,100.124413,1810600
2013-05-16,112.589996,113.000000,111.220001,111.510002,98.961838,1533600
2013-05-17,112.209999,113.190002,111.639999,113.050003,100.328522,1678300
2013-05-20,113.059998,113.129997,111.949997,112.019997,99.414421,1664300
2013-05-21,112.480003,113.959999,112.209999,113.480003,100.710159,1946000
2013-05-22,113.330002,114.720001,112.930000,113.379997,100.621391,2524300
2013-05-23,112.730003,114.199997,111.849998,113.190002,100.452774,2225200
2013-05-24,112.480003,114.690002,112.250000,114.389999,101.517746,1769800
2013-05-28,115.099998,115.769997,114.029999,114.830002,101.908218,2693700
2013-05-29,114.529999,114.650002,112.739998,112.949997,100.239784,1834000
2013-05-30,114.279999,115.489998,111.870003,111.879997,99.290192,3459400
2013-05-31,112.120003,112.739998,109.629997,109.629997,97.293381,3537200
2013-06-03,109.919998,111.050003,108.570000,110.879997,98.402725,2341400
2013-06-04,110.860001,111.809998,109.900002,110.660004,98.207466,1855200
2013-06-05,110.120003,110.589996,108.879997,109.169998,96.885124,2018400
2013-06-06,109.540001,111.129997,109.379997,111.089996,98.589081,2186800
2013-06-07,111.239998,111.949997,110.169998,110.580002,98.136467,2013400
2013-06-10,110.930000,111.029999,109.639999,110.309998,97.896873,1563900
2013-06-11,109.750000,111.000000,109.519997,110.019997,97.639488,1066300
2013-06-12,110.750000,110.820000,109.110001,109.400002,97.089256,1320200
2013-06-13,109.169998,111.139999,109.019997,110.879997,98.402725,1230500
2013-06-14,110.370003,111.620003,110.330002,111.000000,98.509232,1318000
2013-06-17,111.750000,112.500000,110.940002,111.699997,99.130447,1441700
2013-06-18,111.540001,112.199997,111.199997,112.089996,99.476570,1250200
2013-06-19,112.230003,112.589996,110.139999,110.190002,97.790375,1458600
2013-06-20,109.730003,109.730003,107.379997,107.559998,95.456314,2211900
2013-06-21,108.389999,109.580002,107.900002,108.650002,96.423653,3111500
2013-06-24,107.459999,110.599998,107.440002,109.639999,97.302277,1832300
2013-06-25,110.680000,110.680000,109.239998,110.250000,97.843605,1607800
2013-06-26,110.449997,111.470001,110.099998,111.180000,98.668953,1539200
2013-06-27,111.570000,112.349998,111.239998,111.489998,98.944092,922200
2013-06-28,111.209999,112.220001,110.519997,110.570000,98.127609,1853600
2013-07-01,111.550003,111.809998,110.320000,110.430000,98.003357,1112700
2013-07-02,110.629997,111.870003,110.449997,110.849998,98.376083,1279700
2013-07-03,110.430000,111.290001,110.059998,110.910004,98.429329,752200
2013-07-05,112.239998,112.309998,110.709999,111.760002,99.183685,1366700
2013-07-08,112.339996,112.970001,112.070000,112.620003,99.946907,1525200
2013-07-09,113.089996,113.599998,112.750000,113.349998,100.594780,1360800
2013-07-10,113.480003,114.040001,113.309998,113.650002,100.861000,1274300
2013-07-11,114.839996,115.940002,114.339996,115.889999,102.848946,1549900
2013-07-12,115.470001,116.879997,115.199997,116.459999,103.354813,2233300
2013-07-15,116.000000,116.239998,115.120003,115.889999,102.848946,1156500
2013-07-16,116.169998,116.739998,115.550003,116.529999,103.416946,1295200
2013-07-17,116.959999,117.699997,116.349998,117.400002,104.189034,1276900
2013-07-18,117.339996,117.599998,116.400002,117.059998,103.887276,1180700
2013-07-19,117.580002,118.139999,116.570000,118.070000,104.783630,1639200
2013-07-22,118.820000,118.830002,117.650002,118.050003,104.765862,1158000
2013-07-23,118.370003,119.150002,118.290001,119.099998,105.697739,1079600
2013-07-24,119.000000,119.389999,117.250000,117.900002,104.632751,1726900
2013-07-25,117.089996,117.680000,116.660004,117.449997,104.233406,1352200
2013-07-26,116.769997,117.000000,115.540001,116.570000,103.452423,1863100
2013-07-29,116.480003,117.699997,116.239998,117.139999,103.958282,1198100
2013-07-30,117.839996,118.309998,116.769997,116.930000,103.771912,1162500
2013-07-31,117.550003,118.099998,116.970001,117.419998,104.206772,1925200
2013-08-01,118.070000,118.599998,117.650002,118.339996,105.023247,1255700
2013-08-02,118.300003,119.500000,117.919998,119.370003,105.937340,1503600
2013-08-05,119.449997,120.199997,118.940002,120.070000,106.558586,1336700
2013-08-06,119.239998,119.919998,119.019997,119.500000,106.052734,1308500
2013-08-07,119.150002,119.519997,118.459999,119.339996,106.186188,1297600
2013-08-08,118.059998,118.910004,116.080002,117.389999,104.451126,2372700
2013-08-09,116.860001,117.250000,115.370003,115.629997,102.885109,1676800
2013-08-12,115.589996,116.209999,115.019997,115.730003,102.974083,1596800
2013-08-13,116.339996,116.349998,114.750000,115.650002,102.902893,1230300
2013-08-14,115.150002,115.250000,113.589996,113.779999,101.239014,1656500
2013-08-15,112.459999,112.779999,111.510002,111.790001,99.468361,1656600
2013-08-16,111.769997,112.510002,111.650002,111.900002,99.566216,1651000
2013-08-19,111.900002,112.940002,111.800003,112.080002,99.726387,1259500
2013-08-20,112.239998,113.290001,112.099998,112.839996,100.402634,1448500
2013-08-21,112.629997,112.870003,111.849998,111.959999,99.619614,1329300
2013-08-22,112.050003,112.580002,111.900002,112.239998,99.868759,998500
2013-08-23,112.589996,113.489998,111.660004,113.070000,100.607269,1444900
2013-08-26,113.000000,113.120003,111.839996,111.870003,99.539551,1031500
2013-08-27,111.230003,111.870003,111.029999,111.669998,99.361572,1415500
2013-08-28,111.720001,111.720001,110.360001,110.459999,98.284950,1648900
2013-08-29,110.290001,111.889999,110.190002,111.389999,99.112442,1388000
2013-08-30,111.739998,112.190002,111.150002,111.870003,99.539551,1207700
2013-09-03,112.809998,113.129997,111.550003,111.980003,99.637405,1204600
2013-09-04,111.989998,112.279999,111.349998,111.500000,99.210297,1397900
2013-09-05,113.000000,115.099998,113.000000,114.620003,101.986412,2564100
2013-09-06,114.300003,115.010002,113.120003,114.349998,101.746170,2232000
2013-09-09,114.169998,115.470001,113.930000,115.349998,102.635963,1262000
2013-09-10,115.849998,117.559998,115.529999,117.320000,104.388832,1665400
2013-09-11,117.570000,119.339996,117.500000,119.250000,106.106087,1808600
2013-09-12,119.059998,119.330002,117.860001,118.190002,105.162941,1371000
2013-09-13,118.529999,118.570000,116.910004,117.029999,104.130775,1661000
2013-09-16,118.360001,118.459999,116.959999,117.349998,104.415520,1767100
2013-09-17,117.300003,118.519997,117.089996,117.910004,104.913811,990900
2013-09-18,117.680000,119.059998,116.959999,118.639999,105.563332,1858800
2013-09-19,119.070000,119.470001,118.639999,119.199997,106.061600,1219500
2013-09-20,119.360001,119.449997,117.610001,117.940002,104.940491,2587100
2013-09-23,117.080002,118.169998,117.050003,117.570000,104.611282,1762600
2013-09-24,117.320000,118.080002,116.320000,116.339996,103.516823,1650000
2013-09-25,116.449997,116.570000,115.000000,115.410004,102.689362,2268800
2013-09-26,115.889999,116.480003,115.239998,116.400002,103.570229,1039100
2013-09-27,115.610001,116.209999,115.419998,115.720001,102.965195,897500
2013-09-30,115.029999,115.559998,114.739998,115.169998,102.475807,1829000
2013-10-01,115.110001,115.169998,114.650002,115.000000,102.324539,1452200
2013-10-02,114.620003,115.089996,114.320000,114.820000,102.164383,1640200
2013-10-03,114.339996,115.139999,113.900002,114.419998,101.808472,1608000
2013-10-04,114.180000,114.949997,114.029999,114.440002,101.826271,1084900
2013-10-07,113.809998,114.169998,113.360001,113.410004,100.909790,1293900
2013-10-08,113.489998,113.790001,112.120003,112.209999,99.842056,2148600
2013-10-09,111.080002,115.230003,110.150002,114.589996,101.959732,5852500
2013-10-10,114.980003,115.959999,114.129997,115.699997,102.947372,2388300
2013-10-11,115.160004,116.000000,114.739998,115.900002,103.125336,1563000
2013-10-14,115.010002,116.300003,115.010002,116.260002,103.445663,1195100
2013-10-15,115.760002,116.110001,115.269997,115.360001,102.644867,1503100
2013-10-16,116.269997,117.489998,115.620003,117.360001,104.424408,1854900
2013-10-17,117.230003,118.699997,117.099998,118.260002,105.225204,2099700
2013-10-18,118.320000,118.349998,116.629997,117.639999,104.673561,2727100
2013-10-21,117.410004,117.500000,116.750000,117.379997,104.442223,1454600
2013-10-22,117.180000,118.889999,117.089996,117.809998,104.824806,1386000
2013-10-23,117.250000,118.029999,117.019997,117.160004,104.246460,1183200
2013-10-24,115.540001,116.800003,115.180000,116.239998,103.427872,2250100
2013-10-25,115.970001,116.459999,115.290001,116.440002,103.605827,1840100
2013-10-28,116.199997,118.290001,116.199997,117.349998,104.415520,1802400
2013-10-29,117.669998,118.989998,117.370003,118.750000,105.661201,1881000
2013-10-30,118.589996,118.900002,117.209999,117.760002,104.780334,1108600
2013-10-31,117.860001,118.599998,117.470001,118.000000,104.993866,1587700
2013-11-01,118.709999,119.800003,118.550003,119.620003,106.435310,2185100
2013-11-04,120.000000,120.400002,119.260002,120.339996,107.075951,1588900
2013-11-05,120.150002,120.430000,119.099998,120.129997,106.889091,1419700
2013-11-06,120.440002,124.559998,120.320000,124.070000,110.394836,3059000
2013-11-07,124.739998,124.739998,122.510002,122.779999,109.247002,2459500
2013-11-08,122.209999,122.889999,121.120003,122.779999,109.247002,2314300
2013-11-11,122.739998,123.669998,122.099998,123.019997,109.460571,1275700
2013-11-12,121.610001,122.730003,121.519997,122.449997,108.953384,1588000
2013-11-13,121.910004,123.169998,121.599998,123.169998,109.872185,1679300
2013-11-14,123.389999,124.059998,122.849998,123.739998,110.380638,1488000
2013-11-15,123.660004,124.690002,123.389999,124.290001,110.871277,1784200
2013-11-18,124.660004,124.660004,122.919998,123.309998,109.997070,1327600
2013-11-19,123.540001,124.099998,123.120003,123.629997,110.282524,1233600
2013-11-20,124.000000,124.209999,122.430000,122.760002,109.506462,1135900
2013-11-21,122.949997,124.199997,122.309998,123.889999,110.514442,1164200
2013-11-22,124.260002,125.349998,124.000000,125.209999,111.691940,1502000
2013-11-25,125.669998,126.120003,124.900002,125.169998,111.656258,1391900
2013-11-26,125.209999,126.120003,125.040001,125.180000,111.665176,1597700
2013-11-27,125.650002,125.889999,125.199997,125.379997,111.843597,873400
2013-11-29,125.699997,126.029999,125.139999,125.430000,111.888184,725400
2013-12-02,125.660004,125.690002,123.449997,123.690002,110.336052,1444900
2013-12-03,123.720001,123.970001,122.970001,123.820000,110.452003,1767900
2013-12-04,123.260002,124.459999,122.360001,122.970001,109.693771,1644000
2013-12-05,121.500000,122.349998,120.500000,120.949997,107.891869,3329000
2013-12-06,122.000000,122.150002,121.019997,122.059998,108.882027,1734800
2013-12-09,122.820000,122.839996,121.379997,121.660004,108.525208,2192500
2013-12-10,121.190002,121.480003,119.970001,120.040001,107.080109,3163300
2013-12-11,118.099998,120.300003,116.970001,118.570000,105.768829,6113600
2013-12-12,118.519997,119.400002,118.099998,118.220001,105.456596,2023600
2013-12-13,119.010002,119.050003,117.410004,117.910004,105.180069,1722600
2013-12-16,117.919998,118.900002,117.529999,118.000000,105.260376,2069500
2013-12-17,118.169998,118.360001,117.019997,117.550003,104.858948,1722800
2013-12-18,117.779999,118.599998,115.849998,118.500000,105.706375,3167600
2013-12-19,117.839996,118.440002,117.250000,117.989998,105.251442,2339400
2013-12-20,117.690002,119.050003,117.690002,118.529999,105.733124,3007000
2013-12-23,119.099998,119.129997,118.129997,118.690002,105.875870,1181600
2013-12-24,118.690002,118.849998,118.180000,118.690002,105.875870,612500
2013-12-26,118.680000,119.110001,118.589996,118.629997,105.822342,1169900
2013-12-27,118.870003,119.309998,118.250000,118.529999,105.733124,995100
2013-12-30,118.949997,119.370003,118.570000,118.769997,105.947212,812800
2013-12-31,119.190002,119.709999,118.709999,119.019997,106.170235,1181700
2014-01-02,118.709999,119.300003,117.739998,117.809998,105.090866,1618400
2014-01-03,118.209999,118.360001,117.129997,117.290001,104.626999,1293500
2014-01-06,117.489998,117.750000,115.889999,116.400002,103.833099,2120200
2014-01-07,116.389999,116.559998,115.379997,115.860001,103.351402,2292500
2014-01-08,116.040001,116.040001,113.919998,114.050003,101.736832,4600000
2014-01-09,116.199997,119.099998,114.050003,118.510002,105.715286,5759400
2014-01-10,118.199997,118.650002,116.660004,117.849998,105.126549,2790200
2014-01-13,117.059998,117.529999,114.580002,114.769997,102.379074,3164200
2014-01-14,115.199997,116.830002,115.120003,116.230003,103.681442,2320600
2014-01-15,116.070000,116.690002,115.250000,116.239998,103.690384,1847500
2014-01-16,116.440002,116.470001,115.300003,115.559998,103.083786,1938200
2014-01-17,115.599998,116.610001,115.430000,116.290001,103.734985,2708100
2014-01-21,115.610001,116.110001,114.839996,114.930000,102.521812,2110800
2014-01-22,115.010002,115.160004,113.690002,113.750000,101.469208,2501600
2014-01-23,113.500000,113.529999,112.400002,112.800003,100.621773,2162300
2014-01-24,112.690002,112.870003,111.919998,112.129997,100.024101,3183100
2014-01-27,112.559998,113.730003,112.029999,113.080002,100.871529,3784900
2014-01-28,113.529999,114.760002,113.440002,114.379997,102.031181,2362100
2014-01-29,114.050003,114.190002,112.110001,112.230003,100.113304,2356000
2014-01-30,112.750000,113.489998,112.089996,112.730003,100.559334,1625800
2014-01-31,111.290001,113.279999,111.129997,112.360001,100.229263,2143600
2014-02-03,112.959999,113.000000,110.050003,110.180000,98.284630,3111900
2014-02-04,110.730003,111.330002,109.500000,110.889999,98.917961,2529600
2014-02-05,110.220001,110.800003,109.800003,110.510002,98.578995,2374200
2014-02-06,113.010002,114.580002,113.000000,114.260002,101.924126,3738900
2014-02-07,114.080002,114.610001,113.379997,114.040001,101.727898,2194100
2014-02-10,114.040001,114.099998,112.580002,113.849998,101.558418,1871700
2014-02-11,113.910004,115.150002,113.500000,114.989998,102.575333,1768900
2014-02-12,114.879997,115.430000,114.300003,114.809998,102.691605,1737700
2014-02-13,114.139999,115.930000,114.139999,115.809998,103.586052,1583300
2014-02-14,115.160004,116.489998,114.500000,116.099998,103.845413,1517900
2014-02-18,116.300003,116.410004,114.919998,115.360001,103.183548,2056500
2014-02-19,115.110001,115.300003,114.269997,114.910004,102.781059,1802600
2014-02-20,114.570000,115.550003,113.879997,115.059998,102.915222,1837100
2014-02-21,115.400002,115.489998,112.919998,113.190002,101.242599,3654300
2014-02-24,113.459999,114.809998,113.199997,113.940002,101.913422,2281900
2014-02-25,114.000000,115.889999,114.000000,115.459999,103.272995,1920800
2014-02-26,115.500000,116.830002,115.370003,115.879997,103.648682,1924500
2014-02-27,116.029999,116.419998,115.279999,116.220001,103.952774,1374400
2014-02-28,116.500000,117.470001,115.889999,116.800003,104.471535,2103000
2014-03-03,116.220001,117.070000,115.110001,115.750000,103.532387,1667000
2014-03-04,116.610001,116.910004,115.849998,116.650002,104.337387,1808300
2014-03-05,116.570000,116.949997,115.809998,116.470001,104.176376,2305700
2014-03-06,113.150002,114.639999,112.269997,113.260002,101.305214,8921900
2014-03-07,113.800003,114.010002,113.139999,113.500000,101.519875,2905600
2014-03-10,113.209999,114.589996,113.000000,114.589996,102.494835,2319100
2014-03-11,114.559998,114.750000,113.919998,114.709999,102.602158,2201800
2014-03-12,114.389999,115.620003,114.250000,115.209999,103.049385,2173400
2014-03-13,115.660004,115.790001,114.190002,114.410004,102.333824,2519600
2014-03-14,114.949997,114.949997,113.330002,113.449997,101.475151,2290000
2014-03-17,114.139999,114.459999,113.389999,113.459999,101.484093,2189200
2014-03-18,113.900002,114.120003,113.019997,113.849998,101.832932,2501000
2014-03-19,113.540001,114.250000,112.459999,112.849998,100.938484,1635600
2014-03-20,112.559998,113.220001,112.129997,113.160004,101.215775,1408200
2014-03-21,114.410004,114.580002,113.300003,113.830002,101.815056,4442300
2014-03-24,113.989998,114.000000,112.889999,113.370003,101.403610,2501700
2014-03-25,113.820000,114.459999,113.790001,113.930000,101.904488,2199400
2014-03-26,114.279999,114.470001,112.459999,112.489998,100.616478,1905900
2014-03-27,112.500000,112.940002,111.820000,112.029999,100.205040,2039500
2014-03-28,112.349998,112.790001,111.150002,111.660004,99.874107,2795500
2014-03-31,111.940002,112.279999,111.570000,111.680000,99.891975,2119500
2014-04-01,112.209999,112.550003,111.510002,111.860001,100.052979,2566200
2014-04-02,111.900002,112.010002,110.940002,111.550003,99.775681,3296800
2014-04-03,111.739998,112.150002,111.279999,111.699997,99.909866,2328900
2014-04-04,111.949997,112.000000,110.629997,110.650002,98.970703,2716200
2014-04-07,110.730003,111.129997,110.360001,110.790001,99.095917,3119400
2014-04-08,110.559998,112.739998,110.379997,112.660004,100.768532,3863900
2014-04-09,112.720001,113.139999,112.110001,113.050003,101.117386,2899600
2014-04-10,114.120003,114.440002,111.940002,112.080002,100.249756,3305100
2014-04-11,111.440002,112.779999,111.400002,112.080002,100.249756,3097800
2014-04-14,112.489998,113.000000,111.529999,112.559998,100.679100,2519000
2014-04-15,112.580002,112.959999,111.449997,112.059998,100.231865,2123700
2014-04-16,112.800003,113.639999,112.269997,113.489998,101.510941,2455000
2014-04-17,113.519997,114.029999,113.120003,113.500000,101.519875,1659000
2014-04-21,113.510002,114.099998,113.400002,114.099998,102.056541,1826800
2014-04-22,114.000000,114.230003,113.510002,113.559998,101.573547,2315100
2014-04-23,113.480003,114.989998,113.330002,114.790001,102.673714,1991200
2014-04-24,114.900002,115.309998,114.139999,115.029999,102.888390,1939300
